termo,estimativa,erro_padrao,estatistica,p_valor,n,modelo,erro_padrao_conservador,graus_liberdade_conservador,p_valor_conservador,ic95_inferior_conservador,ic95_superior_conservador
idade,-0.001483949540457772,0.00027164280766950116,-5.462870720520768,4.7209060660691193e-08,2880049,05_pnadc_muda_ocupacao_3,0.00027164280766950116,31035,4.720906067658417e-08,-0.002016380424934997,-0.0009515186559805475
idade_quadrado,1.0052131879416751e-05,3.239211297020117e-06,3.1032652573989594,0.0019156992242612692,2880049,05_pnadc_muda_ocupacao_3,3.239211297020117e-06,31035,0.0019156992242613188,3.703146788748085e-06,1.6401116970085416e-05
aioe_origem:pos,0.008607335299130034,0.0013623511646696383,6.318000470324595,2.685598410323564e-10,2880049,05_pnadc_muda_ocupacao_3,0.0013623511646696383,31035,2.6855988871617984e-10,0.005937071941904867,0.011277598656355201
telework:pos,0.0009295524144520282,0.003085326509405607,0.3012816995602543,0.763201713101586,2880049,05_pnadc_muda_ocupacao_3,0.003085326509405607,31035,0.763201713101586,-0.005117812271538489,0.006976917100442546
