termo,estimativa,erro_padrao,estatistica,p_valor,n,modelo,erro_padrao_conservador,graus_liberdade_conservador,p_valor_conservador,ic95_inferior_conservador,ic95_superior_conservador
idade,-0.0001799052244381,0.0001809698960595,-0.994116857861118,0.32017372972167,2876964,05_pnadc_mobilidade_descendente_aioe,0.0001809698960595,31035,0.32017372972167,-0.0005346135366123,0.000174803087736
idade_quadrado,-5.53439086095103e-06,2.15584220628952e-06,-2.56715952809757,0.0102581848824531,2876964,05_pnadc_mobilidade_descendente_aioe,2.15584220628952e-06,31035,0.0102581848824531,-9.75992873745757e-06,-1.30885298444449e-06
aioe_origem:pos,0.0218746874810114,0.0010480512740428,20.8717722336526,4.42723898282619e-96,2876964,05_pnadc_mobilidade_descendente_aioe,0.0010480512740428,31035,4.42723898282619e-96,0.0198204646153171,0.0239289103467058
pos:telework,-0.002385420854336,0.0025534711347908,-0.934187515118122,0.350214442836998,2876964,05_pnadc_mobilidade_descendente_aioe,0.0025534711347908,31035,0.350214442836998,-0.007390327505271,0.0026194857965988
