termo,estimativa,erro_padrao,estatistica,p_valor,n,modelo,erro_padrao_conservador,graus_liberdade_conservador,p_valor_conservador,ic95_inferior_conservador,ic95_superior_conservador
idade,-0.0023952579857598,0.0001735660209859,-13.8002701920215,3.42917808149915e-43,1676862,05_pnadc_formal_para_informal,0.0001735660209859,30359,3.42917808149915e-43,-0.002735454698921,-0.0020550612725986
idade_quadrado,2.35635902746875e-05,2.09141712735662e-06,11.2668056345459,2.18920360979751e-29,1676862,05_pnadc_formal_para_informal,2.09141712735662e-06,30359,2.18920360979751e-29,1.94643245973722e-05,2.76628559520028e-05
aioe_origem:pos,-0.0067308268131204,0.0009430164025264,-7.13755009466212,9.71398007508794e-13,1676862,05_pnadc_formal_para_informal,0.0009430164025264,30359,9.71398007508794e-13,-0.0085791786896817,-0.0048824749365592
pos:telework,0.0173443080169095,0.0019851577418363,8.73699235651948,2.51459663705819e-18,1676862,05_pnadc_formal_para_informal,0.0019851577418363,30359,2.51459663705819e-18,0.0134533152117336,0.0212353008220855
