termo,estimativa,erro_padrao,estatistica,p_valor,n,modelo,erro_padrao_conservador,graus_liberdade_conservador,p_valor_conservador,ic95_inferior_conservador,ic95_superior_conservador
idade,0.0054678383853922,0.0002469735981708,22.1393639882467,8.97661729011377e-108,3960584,05_pnadc_pareado,0.0002469735981708,31144,8.97661729011377e-108,0.0049837602148876,0.0059519165558967
idade_quadrado,-3.59118048832727e-05,2.99597954416513e-06,-11.9866655809494,4.9347554567882e-33,3960584,05_pnadc_pareado,2.99597954416513e-06,31144,4.9347554567882e-33,-4.17840451038859e-05,-3.00395646626596e-05
aioe_origem:pos,-0.0026055533863018,0.0014071141035273,-1.85170014270355,0.0640783517822907,3960584,05_pnadc_pareado,0.0014071141035273,31144,0.0640783517822907,-0.0053635535368095,0.0001524467642059
pos:telework,-0.003617935789627,0.0029080065643433,-1.24412916875376,0.213461390589489,3960584,05_pnadc_pareado,0.0029080065643433,31144,0.213461390589489,-0.0093177454369264,0.0020818738576724
