"termo","estimativa","erro_padrao","estatistica","p_valor","n","modelo","erro_padrao_conservador","graus_liberdade_conservador","p_valor_conservador","ic95_inferior_conservador","ic95_superior_conservador"
"idade",-0.00120391059043975,0.000184983344055825,-6.50821076126958,7.72093565565237e-11,2876964,"05_pnadc_mobilidade_ascendente_aioe",0.000184983344055825,31035,7.72093565565237e-11,-0.00156648542293459,-0.000841335757944912
"idade_quadrado",1.36089379527761e-05,2.19422047101306e-06,6.20217436331409,5.63900710708568e-10,2876964,"05_pnadc_mobilidade_ascendente_aioe",2.19422047101306e-06,31035,5.63900710708568e-10,9.30817712592992e-06,1.79096987796224e-05
"aioe_origem:pos",-0.0136367819213987,0.00103271248895871,-13.2048194121762,1.05333275581181e-39,2876964,"05_pnadc_mobilidade_ascendente_aioe",0.00103271248895871,31035,1.05333275581181e-39,-0.0156609401482418,-0.0116126236945557
"pos:telework",0.00762344342053915,0.00220612000329986,3.45558873004922,0.000549826486121565,2876964,"05_pnadc_mobilidade_ascendente_aioe",0.00220612000329986,31035,0.000549826486121565,0.00329935902935973,0.0119475278117186
