"bloco","desfecho","termo","estimativa","erro_padrao","estatistica","p_valor","n","vcov","clusters","filtro","ic95_inferior","ic95_superior"
"f_sem_setor_publico","formal_para_informal","idade",-0.00238303632901442,0.000277725986456977,-8.58053061370109,2.06610975218858e-16,1561583,"~cod_origem","cod_origem=404","substr(as.character(setor), 1, 2) != '84'",-0.0029273792624701,-0.00183869339555875
"f_sem_setor_publico","formal_para_informal","idade_quadrado",2.46452692437339e-05,3.43324041106567e-06,7.17842804258617,3.41898977384879e-12,1561583,"~cod_origem","cod_origem=404","substr(as.character(setor), 1, 2) != '84'",1.79161180380452e-05,3.13744204494226e-05
"f_sem_setor_publico","formal_para_informal","aioe_origem:pos",-0.00679551052620165,0.00380542305417153,-1.78574377394186,0.0748925677028996,1561583,"~cod_origem","cod_origem=404","substr(as.character(setor), 1, 2) != '84'",-0.0142541397123778,0.000663118659974556
"f_sem_setor_publico","formal_para_informal","pos:telework",0.0173869441820712,0.00912787424693886,1.90481854939031,0.0575152984491084,1561583,"~cod_origem","cod_origem=404","substr(as.character(setor), 1, 2) != '84'",-0.000503689341928949,0.0352775777060714
