"bloco","desfecho","termo","estimativa","erro_padrao","estatistica","p_valor","n","vcov","clusters","filtro","ic95_inferior","ic95_superior"
"e_diferenca_jovem","sai_do_emprego","idade",-0.0114804791339886,0.000491970788045417,-23.3356927137892,2.61856765240398e-77,3176282,"~cod_origem","cod_origem=412","nenhum",-0.0124447418785576,-0.0105162163894195
"e_diferenca_jovem","sai_do_emprego","idade_quadrado",0.000139037961108422,5.89888428707517e-06,23.5702133389975,2.48123621817114e-78,3176282,"~cod_origem","cod_origem=412","nenhum",0.000127476147905755,0.00015059977431109
"e_diferenca_jovem","sai_do_emprego","aioe_origem:pos",-0.00310502861521556,0.00193494340351208,-1.60471288699177,0.10932509159758,3176282,"~cod_origem","cod_origem=412","nenhum",-0.00689751768609924,0.000687460455668119
"e_diferenca_jovem","sai_do_emprego","pos:telework",0.00263740349656903,0.00262232820552724,1.00574881931637,0.315128162357715,3176282,"~cod_origem","cod_origem=412","nenhum",-0.00250235978626435,0.00777716677940242
"e_diferenca_jovem","sai_do_emprego","aioe_origem:pos:grupo",0.00277429927199945,0.00190677799581003,1.45496711106155,0.146441674468877,3176282,"~cod_origem","cod_origem=412","nenhum",-0.000962985599788215,0.00651158414378711
"e_diferenca_jovem","sai_do_emprego","pos:grupo:telework",-0.00236770535139821,0.00394058902726828,-0.600850617766543,0.548270689625284,3176282,"~cod_origem","cod_origem=412","nenhum",-0.010091259844844,0.00535584914204762
