"bloco","desfecho","termo","estimativa","erro_padrao","estatistica","p_valor","n","vcov","clusters","filtro","ic95_inferior","ic95_superior"
"e_jovens_18_29","desce_dado_mudou","idade",0.0143658660224245,0.00669099332543259,2.14704533747172,0.0323813361281207,222976,"~cod_origem","cod_origem=407","idade <= 29",0.00125151910457658,0.0274802129402723
"e_jovens_18_29","desce_dado_mudou","idade_quadrado",-0.000304796364249603,0.000139619513036403,-2.18304990198707,0.029604239421429,222976,"~cod_origem","cod_origem=407","idade <= 29",-0.000578450609800953,-3.11421186982527e-05
"e_jovens_18_29","desce_dado_mudou","aioe_origem:pos",8.15895550426611e-05,0.00398595350548363,0.0204692691298118,0.983679082339302,222976,"~cod_origem","cod_origem=407","idade <= 29",-0.00773087931570526,0.00789405842579058
"e_jovens_18_29","desce_dado_mudou","pos:telework",-0.0064146813010639,0.0107122776961086,-0.59881581518318,0.549629667765018,222976,"~cod_origem","cod_origem=407","idade <= 29",-0.0274107455854368,0.014581382983309
