termo,estimativa,erro_padrao,estatistica,p_valor,n,modelo,erro_padrao_conservador,graus_liberdade_conservador,p_valor_conservador,ic95_inferior_conservador,ic95_superior_conservador
idade,-0.00017990522446112496,0.00018096989617855558,-0.9941168573342156,0.32017372997815574,2876964,05_pnadc_mobilidade_descendente_aioe,0.00018096989617855558,31035,0.3201737299781558,-0.0005346135368686838,0.00017480308794643392
idade_quadrado,-5.534390860673971e-06,2.1558422073516763e-06,-2.567159526704248,0.01025818492366537,2876964,05_pnadc_mobilidade_descendente_aioe,2.1558422073516763e-06,31035,0.010258184923665441,-9.759928739262388e-06,-1.308852982085554e-06
aioe_origem:pos,0.02187468748128738,0.0010480512819481464,20.871772076482852,0.0,2876964,05_pnadc_mobilidade_descendente_aioe,0.0010480512819481464,31035,4.427253337702377e-96,0.019820464600098273,0.023928910362476484
telework:pos,-0.0023854208538558403,0.0025534711343351934,-0.9341875150967368,0.35021444284802716,2876964,05_pnadc_mobilidade_descendente_aioe,0.0025534711343351934,31035,0.3502144428480271,-0.007390327503897776,0.0026194857961860957
